task,item_id,entity_type,entity,condition,correct,incorrect,question,prefix,population_correct,population_incorrect,population_ratio,correct_first,query,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_incorrect_first_token,logits_incorrect,logits_deltas_incorrect,mean_logprob_correct,mean_logprob_incorrect,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_incorrect,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_incorrect,first_logprob_response,first_logprob_response_isCorrect
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",10,7.3691754,2794,"[2.3574533462524414, -0.03192976489663124, 0.5965766906738281]","[2.446340799331665, 0.03704751655459404, 4.19439697265625]",1626,[2.9126720428466797],[-3.833828926086426],-11.188668,-9.346094,incorrect,False,-33.566006,-9.346094,incorrect,False,-9.901312,-9.346094,incorrect,False
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",11,7.1360483,958,"[3.4510176181793213, -0.011825217865407467, 2.094099760055542]","[-2.1077115535736084, 3.6321420669555664, 2.593507766723633]",9960,[0.7887985110282898],[-0.12370634824037552],-10.31427,-11.552141,correct,True,-30.94281,-11.552141,incorrect,False,-8.889922,-11.552141,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",12,2.9265463,3308,"[2.2637031078338623, 1.656456470489502, 2.8218584060668945]","[1.5143879652023315, 1.445902943611145, -0.03186365216970444]",10840,[0.6829297542572021],[0.7591807246208191],-10.343159,-12.768566,correct,True,-31.029476,-12.768566,incorrect,False,-11.187793,-12.768566,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",13,4.907553,2230,"[2.73559832572937, 2.1750833988189697, 2.5862045288085938]","[1.5267412662506104, 0.6196402311325073, 1.562982439994812]",9551,[0.9787634611129761],[4.920106887817383],-9.87671,-11.940365,correct,True,-29.63013,-11.940365,incorrect,False,-10.183529,-11.940365,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",14,6.210023,976,"[3.286980390548706, 2.3463714122772217, 2.9694151878356934]","[1.244625210762024, -3.2861948013305664, 3.2566299438476562]",603,[3.6974611282348633],[0.8772794008255005],-9.3415575,-8.783873,incorrect,False,-28.024673,-8.783873,incorrect,False,-9.194353,-8.783873,incorrect,False
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",15,5.2227206,591,"[3.610924482345581, 0.6655104756355286, 3.873805284500122]","[0.862244188785553, 8.961463928222656, 0.7858467698097229]",466,[3.806809186935425],[2.496849536895752],-9.540584,-8.885974,incorrect,False,-28.621752,-8.885974,incorrect,False,-9.081859,-8.885974,incorrect,False
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",16,4.5626993,1325,"[3.3453972339630127, 4.395742416381836, 3.7148280143737793]","[3.2814700603485107, 5.448633670806885, 5.064556121826172]",476,[4.299517631530762],[7.374657154083252],-8.784358,-9.046435,correct,True,-26.353073,-9.046435,incorrect,False,-10.000556,-9.046435,incorrect,False
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",17,4.1898956,466,"[4.434787273406982, 5.937292575836182, 5.141368389129639]","[3.362931251525879, 5.057681083679199, 6.876689910888672]",32,[6.996791362762451],[2.7269949913024902],-7.435374,-6.602821,incorrect,False,-22.306122,-6.602821,incorrect,False,-9.164825,-6.602821,incorrect,False
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",18,1.5777123,215,"[5.122218608856201, 7.008169174194336, 7.160634517669678]","[3.1060802936553955, 5.082141876220703, 1.996920108795166]",44,[7.015585899353027],[14.226847648620605],-6.980741,-8.081718,correct,True,-20.942223,-8.081718,incorrect,False,-9.975086,-8.081718,incorrect,False
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",19,2.2740355,133,"[5.700911045074463, 7.650903224945068, 7.2171220779418945]","[9.811753273010254, 6.278834342956543, 6.893226146697998]",7,[11.293439865112305],[10.715436935424805],-6.6479135,-4.1928587,incorrect,False,-19.94374,-4.1928587,incorrect,False,-9.785388,-4.1928587,incorrect,False
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",20,2.8819065,32,"[8.424957275390625, 8.455196380615234, 9.250028610229492]","[6.154212474822998, 12.545393943786621, 4.8157057762146]",4,[13.37267017364502],[7.281322002410889],-4.7201858,-2.2035866,incorrect,False,-14.160558,-2.2035866,incorrect,False,-7.1512995,-2.2035866,incorrect,False
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",21,2.2558887,24,"[9.40201473236084, 11.022160530090332, 10.057719230651855]","[6.821013450622559, 9.14509391784668, 6.1339874267578125]",3,[14.069751739501953],[5.52332067489624],-3.5338695,-2.135896,incorrect,False,-10.601608,-2.135896,incorrect,False,-6.8036327,-2.135896,incorrect,False
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",22,2.6675794,13,"[10.530818939208984, 12.10763931274414, 11.413599014282227]","[9.869426727294922, 10.017646789550781, 2.8216686248779297]",1,[14.340300559997559],[12.985442161560059],-2.3263958,-1.0813881,incorrect,False,-6.979187,-1.0813881,incorrect,False,-4.8908696,-1.0813881,incorrect,False
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",23,1.1450973,5,"[12.648063659667969, 13.450705528259277, 11.471145629882812]","[13.562328338623047, 12.980001449584961, 4.972986221313477]",1,[17.08955955505371],[14.331278800964355],-2.1851692,-0.29535544,incorrect,False,-6.5555077,-0.29535544,incorrect,False,-4.736851,-0.29535544,incorrect,False
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",24,0.6931951,6,"[15.369781494140625, 15.609644889831543, 12.460587501525879]","[7.1281208992004395, 10.368742942810059, 10.149500846862793]",1,[19.650964736938477],[-4.815652847290039],-1.8219696,-0.16790108,incorrect,False,-5.465909,-0.16790108,incorrect,False,-4.4490843,-0.16790108,incorrect,False
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",25,1.1960552,2,"[16.265155792236328, 17.09735679626465, 14.93028450012207]","[2.77211594581604, 10.879769325256348, 9.169631004333496]",1,[17.175447463989258],[0.2714868485927582],-0.52196974,-0.48564786,incorrect,False,-1.5659093,-0.48564786,incorrect,False,-1.3959396,-0.48564786,incorrect,False
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",26,1.53872,2,"[15.583616256713867, 18.700016021728516, 16.762577056884766]","[21.200538635253906, 6.940673351287842, 9.37630558013916]",1,[15.746941566467285],[-2.9251654148101807],-0.34293306,-0.8263804,correct,True,-1.0287992,-0.8263804,incorrect,False,-0.9897057,-0.8263804,incorrect,False
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",27,0.09402843,1,"[19.70416259765625, 19.270986557006836, 18.575342178344727]","[9.288739204406738, 9.97896957397461, 8.326126098632812]",3,[14.117329597473145],[2.9521520137786865],-0.00619371,-5.599399,correct,True,-0.01858113,-5.599399,correct,True,-0.012566197,-5.599399,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",28,0.043638986,1,"[20.43903923034668, 20.895343780517578, 19.93181800842285]","[-2.677616596221924, 13.19975757598877, 18.377931594848633]",3,[13.714948654174805],[2.6578023433685303],-0.00241002,-6.7298417,correct,True,-0.00723006,-6.7298417,correct,True,-0.0057511334,-6.7298417,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",29,0.1163051,1,"[18.420143127441406, 22.900583267211914, 24.05341911315918]","[5.458652496337891, -5.665806770324707, 3.9125258922576904]",2,[13.337093353271484],[3.913736581802368],-0.0053177024,-5.0980487,correct,True,-0.015953107,-5.0980487,correct,True,-0.014998758,-5.0980487,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",30,0.25904974,1,"[18.879560470581055, 20.576139450073242, 23.329715728759766]","[6.291444778442383, 14.799237251281738, 12.921648979187012]",3,[13.657374382019043],[8.412824630737305],-0.011814334,-5.25707,correct,True,-0.035443004,-5.25707,correct,True,-0.03488376,-5.25707,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",31,2.871541,1,"[17.45380210876465, 23.234745025634766, 23.547449111938477]",,4,[15.627863883972168],,-0.30159655,-2.7293868,correct,True,-0.9047896,-2.7293868,correct,True,-0.90344846,-2.7293868,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",0,8.527731,9692,"[-0.027959780767560005, 3.2713680267333984, 0.5664953589439392]","[1.4825698137283325, 4.180128574371338, 2.10135817527771]",723,[2.143833637237549],[0.4063399136066437],-9.876569,-8.718883,incorrect,False,-29.629705,-8.718883,incorrect,False,-10.8906765,-8.718883,incorrect,False
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",1,8.716193,5866,"[0.8534876108169556, 4.565701961517334, 1.8524243831634521]","[-0.13344606757164001, 0.7984392046928406, 5.23687744140625]",1592,[2.0183072090148926],[1.353912353515625],-9.087712,-9.158615,correct,True,-27.263138,-9.158615,incorrect,False,-10.323435,-9.158615,incorrect,False
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",2,8.907842,7915,"[0.547341525554657, 4.080968856811523, 5.066002368927002]","[-0.8345333933830261, 2.3054332733154297, 2.3984365463256836]",1565,[2.0978188514709473],[2.64265775680542],-8.479652,-9.065623,correct,True,-25.438957,-9.065623,incorrect,False,-10.6161,-9.065623,incorrect,False
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",3,8.728302,11112,"[0.055410753935575485, 4.082005023956299, 5.212740421295166]","[3.329728364944458, -0.4382588267326355, -0.9926202297210693]",694,[2.7385332584381104],[0.7271912097930908],-8.579478,-8.484413,incorrect,False,-25.738436,-8.484413,incorrect,False,-11.167536,-8.484413,incorrect,False
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",4,8.618583,1491,"[2.2897233963012695, 3.070324420928955, 3.436361312866211]","[1.3272500038146973, -3.9354724884033203, -0.3845899999141693]",1557,[2.2458834648132324],[0.233740895986557],-8.852832,-9.03624,correct,True,-26.558496,-9.03624,incorrect,False,-8.992399,-9.03624,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",5,8.763084,1320,"[2.5470776557922363, 0.7375501990318298, 2.5940396785736084]","[-1.0305360555648804, 1.6302701234817505, 0.40857642889022827]",2632,[1.920958399772644],[-0.1967003345489502],-9.951245,-9.4926605,incorrect,False,-29.853737,-9.4926605,incorrect,False,-8.866541,-9.4926605,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",6,8.729337,3975,"[1.6796907186508179, 1.5040708780288696, 2.340733051300049]","[2.653618812561035, 0.17110396921634674, -0.26556000113487244]",4470,[1.5523357391357422],[-0.27407264709472656],-10.167155,-10.086664,incorrect,False,-30.501465,-10.086664,incorrect,False,-9.959309,-10.086664,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",7,8.6084585,1274,"[2.7518470287323, 1.3805721998214722, 1.7901748418807983]","[-1.2024503946304321, -1.7946252822875977, 0.37410345673561096]",5955,[1.1939619779586792],[-0.1334599256515503],-10.057078,-10.439467,correct,True,-30.171234,-10.439467,incorrect,False,-8.881582,-10.439467,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",8,8.165258,4385,"[1.7959856986999512, 0.17000214755535126, 1.6868584156036377]","[0.0023170423228293657, -0.7587237358093262, -1.8483171463012695]",8302,[0.9847497344017029],[2.1984479427337646],-10.935706,-11.017466,correct,True,-32.807117,-11.017466,incorrect,False,-10.206229,-11.017466,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",9,8.151079,7434,"[1.5338855981826782, -0.26102036237716675, 0.8346289992332458]","[2.2093255519866943, -0.1404751092195511, -0.6555272936820984]",4967,[2.061434745788574],[2.2270760536193848],-11.526222,-10.407629,incorrect,False,-34.578667,-10.407629,incorrect,False,-10.935179,-10.407629,incorrect,False
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",10,7.468641,2564,"[2.4868874549865723, -0.2801857590675354, 0.5600536465644836]","[2.491530418395996, -1.5102424621582031, 5.1557769775390625]",1611,[2.9491028785705566],[-3.231130599975586],-11.328744,-9.332917,incorrect,False,-33.986233,-9.332917,incorrect,False,-9.795133,-9.332917,incorrect,False
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",11,7.163191,800,"[3.609286069869995, -1.0376336574554443, 2.354304313659668]","[-2.2424447536468506, 4.704383373260498, 3.1193881034851074]",7940,[1.139958381652832],[0.16439321637153625],-10.599279,-11.212166,correct,True,-31.797838,-11.212166,incorrect,False,-8.742838,-11.212166,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",12,2.8248777,3089,"[2.3695592880249023, 1.2012784481048584, 3.240399122238159]","[1.6543153524398804, 1.835870623588562, 0.04562431573867798]",8195,[1.1484426259994507],[0.20283231139183044],-10.405772,-12.385287,correct,True,-31.217316,-12.385287,incorrect,False,-11.16417,-12.385287,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",13,4.7978535,2019,"[2.888685464859009, 1.9411474466323853, 2.996326208114624]","[0.6499519944190979, 0.7888964414596558, 1.0054819583892822]",9075,[1.097306251525879],[4.922734260559082],-9.872664,-11.906307,correct,True,-29.617994,-11.906307,incorrect,False,-10.114928,-11.906307,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",14,5.437805,1548,"[2.9242541790008545, 2.2100257873535156, 3.177178144454956]","[0.9401084780693054, -2.5428028106689453, 2.622258186340332]",621,[3.744915246963501],[1.3280292749404907],-9.638247,-8.973982,incorrect,False,-28.91474,-8.973982,incorrect,False,-9.794642,-8.973982,incorrect,False
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",15,4.7254734,1110,"[3.094167947769165, 0.8863210082054138, 3.7991156578063965]","[0.9314492344856262, 10.454813003540039, 0.7180815935134888]",386,[4.023331165313721],[2.1274614334106445],-9.837138,-8.889654,incorrect,False,-29.511414,-8.889654,incorrect,False,-9.818817,-8.889654,incorrect,False
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",16,4.210333,2119,"[2.940272092819214, 5.040435314178467, 3.626646041870117]","[3.04289174079895, 5.6608567237854, 5.08299446105957]",512,[4.277590274810791],[5.819571018218994],-8.857063,-9.281416,correct,True,-26.57119,-9.281416,incorrect,False,-10.618733,-9.281416,incorrect,False
