task,item_id,entity_type,entity,condition,correct,incorrect,question,prefix,population_correct,population_incorrect,population_ratio,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_incorrect_first_token,logits_incorrect,logits_deltas_incorrect,mean_logprob_correct,mean_logprob_incorrect,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_incorrect,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_incorrect,first_logprob_response,first_logprob_response_isCorrect
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,14,9.68,21529,[1.220703125],[-0.315185546875],29312,[0.83251953125],[-1.470703125],-11.83,-12.22,correct,True,-11.83,-12.22,correct,True,-11.83,-12.22,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,15,9.77,28079,[0.93359375],[2.791015625],50164,[0.059661865234375],[0.75146484375],-12.15,-13.02,correct,True,-12.15,-13.02,correct,True,-12.15,-13.02,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,16,9.31,7096,[2.208984375],[3.0859375],34661,[0.412109375],[2.548828125],-10.74,-12.54,correct,True,-10.74,-12.54,correct,True,-10.74,-12.54,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,17,9.58,1642,[3.505859375],[0.05865478515625],13710,[1.5908203125],[1.5439453125],-9.44,-11.35,correct,True,-9.44,-11.35,correct,True,-9.44,-11.35,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,18,9.47,2045,[3.3125],[1.0859375],6743,[2.27734375],[-0.703125],-9.625,-10.66,correct,True,-9.625,-10.66,correct,True,-9.625,-10.66,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,19,9.72,1965,[3.615234375],[4.015625],15219,[1.689453125],[3.029296875],-9.53,-11.45,correct,True,-9.53,-11.45,correct,True,-9.53,-11.45,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,20,9.63,276,[5.16015625],[-0.50341796875],4532,[3.017578125],[-0.72900390625],-8.125,-10.266,correct,True,-8.125,-10.266,correct,True,-8.125,-10.266,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,21,9.67,606,[4.5703125],[0.034149169921875],7358,[2.49609375],[1.2353515625],-8.64,-10.71,correct,True,-8.64,-10.71,correct,True,-8.64,-10.71,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,22,9.74,912,[4.171875],[-1.1572265625],4854,[2.791015625],[-0.8408203125],-8.94,-10.32,correct,True,-8.94,-10.32,correct,True,-8.94,-10.32,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,23,9.75,2015,[3.626953125],[-0.140380859375],8183,[2.396484375],[0.88427734375],-9.57,-10.8,correct,True,-9.57,-10.8,correct,True,-9.57,-10.8,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,24,9.72,2052,[3.578125],[-2.080078125],5429,[2.744140625],[-5.46875],-9.586,-10.414,correct,True,-9.586,-10.414,correct,True,-9.586,-10.414,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,25,9.836,6055,[2.658203125],[0.0200653076171875],38423,[0.57861328125],[2.77734375],-10.5,-12.58,correct,True,-10.5,-12.58,correct,True,-10.5,-12.58,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,26,9.64,5810,[2.568359375],[-1.8447265625],15364,[1.603515625],[-0.84130859375],-10.49,-11.45,correct,True,-10.49,-11.45,correct,True,-10.49,-11.45,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,27,9.664,11932,[1.8896484375],[0.36669921875],20542,[1.2919921875],[3.556640625],-11.17,-11.766,correct,True,-11.17,-11.766,correct,True,-11.17,-11.766,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,28,9.73,8978,[1.970703125],[-2.37109375],5011,[2.51953125],[0.75830078125],-10.89,-10.34,incorrect,False,-10.89,-10.34,incorrect,False,-10.89,-10.34,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,29,9.67,20044,[1.0400390625],[-1.8720703125],3655,[2.689453125],[-2.673828125],-11.73,-10.08,incorrect,False,-11.73,-10.08,incorrect,False,-11.73,-10.08,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,30,9.83,34314,[0.342529296875],[1.267578125],11024,[1.6689453125],[-0.161376953125],-12.375,-11.05,incorrect,False,-12.375,-11.05,incorrect,False,-12.375,-11.05,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,31,9.875,24814,[0.798828125],[-0.32861328125],12965,[1.529296875],[-2.443359375],-11.92,-11.195,incorrect,False,-11.92,-11.195,incorrect,False,-11.92,-11.195,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,32,9.9,24806,[0.64208984375],[0.239990234375],26623,[0.5625],[1.5166015625],-11.914,-12.0,correct,True,-11.914,-12.0,correct,True,-11.914,-12.0,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,33,9.93,26964,[0.70458984375],[0.6015625],19083,[1.115234375],[0.049346923828125],-12.01,-11.6,incorrect,False,-12.01,-11.6,incorrect,False,-12.01,-11.6,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,34,9.99,21296,[0.91357421875],[2.00390625],17990,[1.1083984375],[1.05859375],-11.71,-11.516,incorrect,False,-11.71,-11.516,incorrect,False,-11.71,-11.516,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,35,9.93,8630,[1.6123046875],[1.7236328125],10229,[1.453125],[1.1796875],-10.79,-10.95,correct,True,-10.79,-10.95,correct,True,-10.79,-10.95,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,36,9.805,4958,[2.1484375],[21.0625],7359,[1.8037109375],[15.265625],-10.33,-10.67,correct,True,-10.33,-10.67,correct,True,-10.33,-10.67,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,37,6.71,3,[10.40625],[-0.87646484375],11,[7.765625],[4.3046875],-2.824,-5.465,correct,True,-2.824,-5.465,correct,True,-2.824,-5.465,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,38,7.477,3,[9.7890625],[3.783203125],7,[8.6875],[2.357421875],-3.305,-4.406,correct,True,-3.305,-4.406,correct,True,-3.305,-4.406,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,39,6.89,3,[10.1015625],[9.9609375],7,[8.6484375],[2.39453125],-3.05,-4.504,correct,True,-3.05,-4.504,correct,True,-3.05,-4.504,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,40,4.887,2,[12.1953125],[2.443359375],15,[8.640625],[2.17578125],-1.652,-5.207,correct,True,-1.652,-5.207,correct,True,-1.652,-5.207,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,41,4.934,2,[12.0078125],[8.625],14,[8.609375],[3.646484375],-1.841,-5.24,correct,True,-1.841,-5.24,correct,True,-1.841,-5.24,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,42,3.695,1,[13.25],[4.72265625],14,[8.9609375],[1.1259765625],-1.01,-5.3,correct,True,-1.01,-5.3,correct,True,-1.01,-5.3,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,43,3.174,1,[13.7109375],[5.15625],13,[8.828125],[-2.662109375],-0.889,-5.773,correct,True,-0.889,-5.773,correct,True,-0.889,-5.773,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,44,2.688,1,[14.046875],[8.984375],28,[7.70703125],[3.50390625],-0.9644,-7.305,correct,True,-0.9644,-7.305,correct,True,-0.9644,-7.305,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,45,1.671,2,[15.2109375],[2.556640625],27,[8.0625],[-1.3955078125],-0.9067,-8.055,correct,True,-0.9067,-8.055,correct,True,-0.9067,-8.055,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,46,1.621,1,[15.2734375],[4.265625],32,[7.6171875],[-3.041015625],-0.691,-8.34,correct,True,-0.691,-8.34,correct,True,-0.691,-8.34,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,47,1.56,1,[15.65625],[6.359375],52,[6.890625],[1.712890625],-0.5234,-9.29,correct,True,-0.5234,-9.29,correct,True,-0.5234,-9.29,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,48,1.311,1,[16.21875],[9.3359375],50,[6.94921875],[5.25390625],-0.4185,-9.69,correct,True,-0.4185,-9.69,correct,True,-0.4185,-9.69,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,49,0.636,1,[17.265625],[7.71875],39,[7.640625],[2.240234375],-0.1245,-9.75,correct,True,-0.1245,-9.75,correct,True,-0.1245,-9.75,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,50,0.2803,1,[18.0],[1.6865234375],37,[7.7421875],[2.7734375],-0.03906,-10.3,correct,True,-0.03906,-10.3,correct,True,-0.03906,-10.3,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,51,0.3289,1,[17.671875],[1.6962890625],32,[7.9765625],[2.427734375],-0.0439,-9.74,correct,True,-0.0439,-9.74,correct,True,-0.0439,-9.74,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,52,0.3306,1,[17.53125],[3.056640625],27,[8.1796875],[-1.4814453125],-0.04218,-9.39,correct,True,-0.04218,-9.39,correct,True,-0.04218,-9.39,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,53,0.3167,1,[17.640625],[6.5078125],32,[7.78515625],[-1.0625],-0.04227,-9.9,correct,True,-0.04227,-9.9,correct,True,-0.04227,-9.9,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,54,0.1998,1,[18.265625],[8.2265625],45,[7.4765625],[6.19140625],-0.02628,-10.81,correct,True,-0.02628,-10.81,correct,True,-0.02628,-10.81,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,55,0.1091,1,[18.921875],[5.7421875],26,[8.2109375],[5.03515625],-0.01336,-10.73,correct,True,-0.01336,-10.73,correct,True,-0.01336,-10.73,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,56,0.03326,1,[19.296875],[3.681640625],12,[8.8046875],[4.64453125],-0.00308,-10.49,correct,True,-0.00308,-10.49,correct,True,-0.00308,-10.49,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,57,0.0302,1,[19.34375],[2.978515625],9,[9.28125],[4.62109375],-0.00276,-10.06,correct,True,-0.00276,-10.06,correct,True,-0.00276,-10.06,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,58,0.03217,1,[19.359375],[3.384765625],6,[9.7421875],[0.84033203125],-0.003014,-9.62,correct,True,-0.003014,-9.62,correct,True,-0.003014,-9.62,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,59,0.029,1,[19.390625],[8.6796875],6,[9.640625],[12.265625],-0.002687,-9.75,correct,True,-0.002687,-9.75,correct,True,-0.002687,-9.75,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,60,0.0188,1,[20.09375],[5.765625],4,[11.203125],[2.4765625],-0.001822,-8.89,correct,True,-0.001822,-8.89,correct,True,-0.001822,-8.89,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,61,0.01179,1,[20.375],[-0.167236328125],3,[11.25],[0.260009765625],-0.001105,-9.125,correct,True,-0.001105,-9.125,correct,True,-0.001105,-9.125,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,62,0.014946,1,[20.015625],[-9.234375],2,[11.1015625],[-7.734375],-0.001386,-8.914,correct,True,-0.001386,-8.914,correct,True,-0.001386,-8.914,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,63,0.05856,1,[18.4375],[-1.21484375],6,[9.828125],[-3.392578125],-0.00524,-8.62,correct,True,-0.00524,-8.62,correct,True,-0.00524,-8.62,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,64,0.1109,1,[17.703125],[0.38330078125],13,[9.0078125],[3.8984375],-0.00981,-8.7,correct,True,-0.00981,-8.7,correct,True,-0.00981,-8.7,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,65,0.146,1,[17.40625],[2.015625],8,[9.359375],[3.9375],-0.01308,-8.06,correct,True,-0.01308,-8.06,correct,True,-0.01308,-8.06,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,66,0.1697,1,[17.171875],[18.109375],7,[9.6328125],[-2.009765625],-0.01522,-7.555,correct,True,-0.01522,-7.555,correct,True,-0.01522,-7.555,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,67,1.071,1,[19.546875],[9.421875],16,[9.0546875],[-0.2254638671875],-0.5327,-11.02,correct,True,-0.5327,-11.02,correct,True,-0.5327,-11.02,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,68,1.324,1,[20.15625],[7.93359375],22,[8.6640625],[-0.08197021484375],-0.7754,-12.266,correct,True,-0.7754,-12.266,correct,True,-0.7754,-12.266,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,69,1.013,3,[20.703125],[1.4716796875],42,[7.97265625],[1.34375],-3.176,-15.91,correct,True,-3.176,-15.91,correct,True,-3.176,-15.91,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,70,1.09,3,[20.515625],[-3.173828125],43,[8.046875],[2.1484375],-3.066,-15.53,correct,True,-3.066,-15.53,correct,True,-3.066,-15.53,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,71,1.294,3,[19.875],[-9.515625],34,[8.390625],[2.8515625],-2.135,-13.62,correct,True,-2.135,-13.62,correct,True,-2.135,-13.62,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,72,1.415,2,[17.609375],[-15.9765625],20,[8.6796875],[4.2578125],-1.24,-10.17,correct,True,-1.24,-10.17,correct,True,-1.24,-10.17,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,73,3.148,1,[13.15625],[2.115234375],6,[9.109375],[3.861328125],-0.5933,-4.64,correct,True,-0.5933,-4.64,correct,True,-0.5933,-4.64,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,74,3.418,1,[13.0],[9.5],4,[9.4375],[6.9609375],-0.6646,-4.227,correct,True,-0.6646,-4.227,correct,True,-0.6646,-4.227,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,75,1.902,1,[14.3046875],[-4.08984375],5,[10.3984375],[-0.48681640625],-0.3374,-4.242,correct,True,-0.3374,-4.242,correct,True,-0.3374,-4.242,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,76,4.734,1,[11.859375],[6.72265625],8,[9.2734375],[5.24609375],-1.656,-4.242,correct,True,-1.656,-4.242,correct,True,-1.656,-4.242,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,77,3.615,3,[12.65625],[4.15625],14,[9.890625],[5.96875],-2.033,-4.8,correct,True,-2.033,-4.8,correct,True,-2.033,-4.8,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,78,3.586,3,[13.03125],[12.484375],9,[11.7734375],[8.4375],-2.56,-3.818,correct,True,-2.56,-3.818,correct,True,-2.56,-3.818,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,79,2.307,1,[17.59375],,6,[13.6015625],,-0.4294,-4.42,correct,True,-0.4294,-4.42,correct,True,-0.4294,-4.42,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,0,10.37,29848,"[1.1806640625, -0.386962890625]","[-0.37744140625, 3.775390625]",33234,"[1.0419921875, -0.452392578125, -0.441650390625]","[-0.267333984375, -0.525390625, 3.423828125]",-13.0,-13.04,correct,True,-26.0,-39.12,correct,True,-11.94,-12.07,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,1,10.016,56329,"[0.6044921875, 2.53125]","[1.0048828125, -1.259765625]",56530,"[0.5966796875, -0.724609375, 2.66796875]","[-0.274169921875, 1.3564453125, 1.1279296875]",-12.266,-12.87,correct,True,-24.53,-38.62,correct,True,-13.09,-13.1,correct,True
