task,item_id,condition,exemplar,correct,incorrect,human_prop_correct,prefix,question,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_incorrect_first_token,logits_incorrect,logits_deltas_incorrect,mean_logprob_correct,mean_logprob_incorrect,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_incorrect,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_incorrect,first_logprob_response,first_logprob_response_isCorrect,control_entropy_first_token,control_rank_correct_first_token,control_logits_correct,control_logits_deltas_correct,control_rank_incorrect_first_token,control_logits_incorrect,control_logits_deltas_incorrect,control_mean_logprob_correct,control_mean_logprob_incorrect,control_mean_logprob_response,control_mean_logprob_response_isCorrect,control_sum_logprob_correct,control_sum_logprob_incorrect,control_sum_logprob_response,control_sum_logprob_response_isCorrect,control_first_logprob_correct,control_first_logprob_incorrect,control_first_logprob_response,control_first_logprob_response_isCorrect,control_model_input
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,3,4.7586603,2766,[3.7437872886657715],[6.066384792327881],650,[5.84490442276001],[4.685971736907959],-11.435755,-9.334637,incorrect,False,-11.435755,-9.334637,incorrect,False,-11.435755,-9.334637,incorrect,False,8.637812,100443,[-4.273502826690674],[-2.876779794692993],72614,[-3.267216444015503],[-1.2614386081695557],-15.989549,-14.983262,incorrect,False,-15.989549,-14.983262,incorrect,False,-15.989549,-14.983262,incorrect,False,A
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,4,5.6129513,605,[6.118503093719482],[2.1921727657318115],213,[7.464077472686768],[2.418619155883789],-9.008538,-7.662964,incorrect,False,-9.008538,-7.662964,incorrect,False,-9.008538,-7.662964,incorrect,False,8.590644,100552,[-4.225905418395996],[-1.8855654001235962],71615,[-3.184309482574463],[2.452789068222046],-16.033306,-14.991711,incorrect,False,-16.033306,-14.991711,incorrect,False,-16.033306,-14.991711,incorrect,False,A
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,5,6.220186,509,[6.354162693023682],[-2.4014084339141846],186,[7.630384922027588],[-0.08011772483587265],-8.544226,-7.2680035,incorrect,False,-8.544226,-7.2680035,incorrect,False,-8.544226,-7.2680035,incorrect,False,8.5914545,100302,[-4.216723442077637],[-1.18856680393219],70065,[-3.12585711479187],[0.3976319432258606],-16.027151,-14.936285,incorrect,False,-16.027151,-14.936285,incorrect,False,-16.027151,-14.936285,incorrect,False,A
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,6,5.8474627,1838,[5.029939651489258],[3.180065631866455],360,[7.154618740081787],[3.7463624477386475],-10.36641,-8.241731,incorrect,False,-10.36641,-8.241731,incorrect,False,-10.36641,-8.241731,incorrect,False,8.58428,100129,[-4.192604064941406],[0.25503769516944885],69405,[-3.0854203701019287],[0.6759426593780518],-16.02134,-14.914156,incorrect,False,-16.02134,-14.914156,incorrect,False,-16.02134,-14.914156,incorrect,False,A
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,7,5.5750246,679,[6.48085355758667],[-0.8797403573989868],91,[8.886713981628418],[-0.8609564900398254],-9.156642,-6.750781,incorrect,False,-9.156642,-6.750781,incorrect,False,-9.156642,-6.750781,incorrect,False,8.571469,99111,[-4.130088806152344],[-1.0279995203018188],68366,[-3.029629945755005],[0.7274733781814575],-15.9963045,-14.895845,incorrect,False,-15.9963045,-14.895845,incorrect,False,-15.9963045,-14.895845,incorrect,False,A
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,8,6.0537214,3183,[5.3955254554748535],[3.726107120513916],731,[7.5477752685546875],[1.5108259916305542],-11.1416855,-8.989435,incorrect,False,-11.1416855,-8.989435,incorrect,False,-11.1416855,-8.989435,incorrect,False,8.578442,98986,[-4.118332862854004],[1.0712981224060059],67862,[-3.0048675537109375],[2.3009049892425537],-15.986786,-14.87332,incorrect,False,-15.986786,-14.87332,incorrect,False,-15.986786,-14.87332,incorrect,False,A
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,9,4.410631,999,[6.571664333343506],[3.832258462905884],449,[7.557606220245361],[8.675235748291016],-10.166941,-9.180999,incorrect,False,-10.166941,-9.180999,incorrect,False,-10.166941,-9.180999,incorrect,False,8.576022,98599,[-4.089909076690674],[-2.871927261352539],67226,[-2.9695217609405518],[2.422694683074951],-15.961012,-14.840624,incorrect,False,-15.961012,-14.840624,incorrect,False,-15.961012,-14.840624,incorrect,False,A
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,10,6.300327,230,[7.996813774108887],[8.216318130493164],18,[10.842164039611816],[-0.4401690661907196],-7.6763,-4.83095,incorrect,False,-7.6763,-4.83095,incorrect,False,-7.6763,-4.83095,incorrect,False,8.561802,99082,[-4.1021881103515625],[1.4562667608261108],66791,[-2.946336269378662],[-0.8521657586097717],-15.994234,-14.838382,incorrect,False,-15.994234,-14.838382,incorrect,False,-15.994234,-14.838382,incorrect,False,A
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,11,5.996107,38,[10.741671562194824],[2.328681230545044],57,[10.251749038696289],[4.609405517578125],-5.5237684,-6.013691,correct,True,-5.5237684,-6.013691,correct,True,-5.5237684,-6.013691,correct,True,8.581372,98473,[-4.084838390350342],[-2.762171983718872],66654,[-2.948910713195801],[0.9579506516456604],-15.958565,-14.822637,incorrect,False,-15.958565,-14.822637,incorrect,False,-15.958565,-14.822637,incorrect,False,A
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,12,5.508675,24,[10.976386070251465],[5.066159725189209],14,[11.45816707611084],[4.746100425720215],-5.193303,-4.711522,incorrect,False,-5.193303,-4.711522,incorrect,False,-5.193303,-4.711522,incorrect,False,8.580229,99523,[-4.108518123626709],[-1.4789650440216064],66821,[-2.9376068115234375],[1.0384210348129272],-16.00488,-14.83397,incorrect,False,-16.00488,-14.83397,incorrect,False,-16.00488,-14.83397,incorrect,False,A
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,13,5.1326585,8,[11.770004272460938],[10.857890129089355],5,[12.03520393371582],[9.166619300842285],-4.374342,-4.1091423,incorrect,False,-4.374342,-4.1091423,incorrect,False,-4.374342,-4.1091423,incorrect,False,8.577175,100225,[-4.120305061340332],[2.2236971855163574],67019,[-2.9262351989746094],[2.7983553409576416],-16.040302,-14.846232,incorrect,False,-16.040302,-14.846232,incorrect,False,-16.040302,-14.846232,incorrect,False,A
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,14,4.550735,1,[15.10467529296875],[11.431729316711426],3,[14.499455451965332],[4.076581954956055],-2.1068895,-2.7121093,correct,True,-2.1068895,-2.7121093,correct,True,-2.1068895,-2.7121093,correct,True,8.672543,99536,[-4.080705165863037],[-0.2765984833240509],66097,[-2.8765292167663574],[1.7003159523010254],-15.93483,-14.730654,incorrect,False,-15.93483,-14.730654,incorrect,False,-15.93483,-14.730654,incorrect,False,A
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,15,0.43128514,5,[17.80557632446289],[-1.972798228263855],17,[12.848488807678223],[4.480564594268799],-5.558814,-10.515902,correct,True,-5.558814,-10.515902,correct,True,-5.558814,-10.515902,correct,True,8.785806,99028,[-4.099544525146484],[4.47218132019043],64447,[-2.8470022678375244],[2.6857876777648926],-15.8239,-14.571358,incorrect,False,-15.8239,-14.571358,incorrect,False,-15.8239,-14.571358,incorrect,False,A
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,16,2.5346665,2,[14.185297966003418],[4.316158294677734],3,[13.789825439453125],[3.1032347679138184],-2.1314635,-2.526936,correct,True,-2.1314635,-2.526936,correct,True,-2.1314635,-2.526936,correct,True,8.151257,48722,[-1.7941625118255615],[-0.18954531848430634],61310,[-2.353597402572632],[2.2254927158355713],-14.30102,-14.860455,correct,True,-14.30102,-14.860455,correct,True,-14.30102,-14.860455,correct,True,A
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,17,3.3110645,2,[11.793985366821289],,4,[10.716753005981445],,-1.6486518,-2.7258842,correct,True,-1.6486518,-2.7258842,correct,True,-1.6486518,-2.7258842,correct,True,7.2540293,37682,[-4.344396114349365],,3115,[-1.512395977973938],,-13.417795,-10.585794,incorrect,False,-13.417795,-10.585794,incorrect,False,-13.417795,-10.585794,incorrect,False,A
animals,3,Atypical,penguin,bird,fish,0.9259259259,A penguin is a type of,What kind of animal is a penguin?,A penguin is a type of,0,4.9007583,4872,[2.9048829078674316],[2.873116970062256],19884,[-0.05868953838944435],[3.5123887062072754],-12.419672,-15.383244,correct,True,-12.419672,-15.383244,correct,True,-12.419672,-15.383244,correct,True,5.916483,1959,[4.8812665939331055],[-3.5954954624176025],37392,[-1.0583503246307373],[-3.4098825454711914],-10.480417,-16.420034,correct,True,-10.480417,-16.420034,correct,True,-10.480417,-16.420034,correct,True,A
animals,3,Atypical,penguin,bird,fish,0.9259259259,A penguin is a type of,What kind of animal is a penguin?,A penguin is a type of,1,5.8899198,2173,[3.931333541870117],[9.388545036315918],5102,[2.639857292175293],[3.3552324771881104],-10.601097,-11.892573,correct,True,-10.601097,-11.892573,correct,True,-10.601097,-11.892573,correct,True,8.845822,76123,[-3.420468330383301],[-3.796447277069092],75399,[-3.3955349922180176],[-3.068899631500244],-14.872665,-14.847733,incorrect,False,-14.872665,-14.847733,incorrect,False,-14.872665,-14.847733,incorrect,False,A
animals,3,Atypical,penguin,bird,fish,0.9259259259,A penguin is a type of,What kind of animal is a penguin?,A penguin is a type of,2,6.051154,139,[7.758172035217285],[-0.7010895609855652],3197,[3.6187500953674316],[1.3534539937973022],-7.068588,-11.20801,correct,True,-7.068588,-11.20801,correct,True,-7.068588,-11.20801,correct,True,8.840407,77316,[-3.451296806335449],[-2.079498529434204],76411,[-3.420442819595337],[-3.9277145862579346],-14.918148,-14.887293,incorrect,False,-14.918148,-14.887293,incorrect,False,-14.918148,-14.887293,incorrect,False,A
animals,3,Atypical,penguin,bird,fish,0.9259259259,A penguin is a type of,What kind of animal is a penguin?,A penguin is a type of,3,4.816314,406,[6.296821594238281],[2.9272406101226807],2618,[3.657538890838623],[1.3965853452682495],-8.665594,-11.304878,correct,True,-8.665594,-11.304878,correct,True,-8.665594,-11.304878,correct,True,8.637812,72614,[-3.267216444015503],[-1.2614386081695557],80281,[-3.539724588394165],[-3.3862082958221436],-14.983262,-15.255771,correct,True,-14.983262,-15.255771,correct,True,-14.983262,-15.255771,correct,True,A
animals,3,Atypical,penguin,bird,fish,0.9259259259,A penguin is a type of,What kind of animal is a penguin?,A penguin is a type of,4,5.2708507,220,[7.007838249206543],[2.3691813945770264],2334,[3.9314675331115723],[-2.1872451305389404],-7.8725843,-10.948956,correct,True,-7.8725843,-10.948956,correct,True,-7.8725843,-10.948956,correct,True,8.590644,71615,[-3.184309482574463],[2.452789068222046],81927,[-3.5500552654266357],[-1.7132036685943604],-14.991711,-15.357456,correct,True,-14.991711,-15.357456,correct,True,-14.991711,-15.357456,correct,True,A
animals,3,Atypical,penguin,bird,fish,0.9259259259,A penguin is a type of,What kind of animal is a penguin?,A penguin is a type of,5,6.27188,146,[7.39439058303833],[-0.6061818599700928],5571,[2.5000741481781006],[0.13399271667003632],-7.025038,-11.919354,correct,True,-7.025038,-11.919354,correct,True,-7.025038,-11.919354,correct,True,8.5914545,70065,[-3.12585711479187],[0.3976319432258606],81734,[-3.544072151184082],[0.4248015582561493],-14.936285,-15.3545,correct,True,-14.936285,-15.3545,correct,True,-14.936285,-15.3545,correct,True,A
animals,3,Atypical,penguin,bird,fish,0.9259259259,A penguin is a type of,What kind of animal is a penguin?,A penguin is a type of,6,5.4589906,310,[6.814539432525635],[3.6705093383789062],7332,[2.4382448196411133],[-3.998933792114258],-8.17074,-12.547035,correct,True,-8.17074,-12.547035,correct,True,-8.17074,-12.547035,correct,True,8.58428,69405,[-3.0854203701019287],[0.6759426593780518],80985,[-3.498678684234619],[-2.75183367729187],-14.914156,-15.327414,correct,True,-14.914156,-15.327414,correct,True,-14.914156,-15.327414,correct,True,A
animals,3,Atypical,penguin,bird,fish,0.9259259259,A penguin is a type of,What kind of animal is a penguin?,A penguin is a type of,7,5.282582,54,[8.47542667388916],[2.9293556213378906],14954,[0.9174774289131165],[-3.581134557723999],-6.4056997,-13.963649,correct,True,-6.4056997,-13.963649,correct,True,-6.4056997,-13.963649,correct,True,8.571469,68366,[-3.029629945755005],[0.7274733781814575],81698,[-3.5059633255004883],[-2.1020517349243164],-14.895845,-15.372178,correct,True,-14.895845,-15.372178,correct,True,-14.895845,-15.372178,correct,True,A
animals,3,Atypical,penguin,bird,fish,0.9259259259,A penguin is a type of,What kind of animal is a penguin?,A penguin is a type of,8,6.0307302,65,[8.977754592895508],[0.003653122577816248],40198,[-0.5738325119018555],[4.590536594390869],-6.3754797,-15.927067,correct,True,-6.3754797,-15.927067,correct,True,-6.3754797,-15.927067,correct,True,8.578442,67862,[-3.0048675537109375],[2.3009049892425537],81959,[-3.509369134902954],[1.7935727834701538],-14.87332,-15.377823,correct,True,-14.87332,-15.377823,correct,True,-14.87332,-15.377823,correct,True,A
animals,3,Atypical,penguin,bird,fish,0.9259259259,A penguin is a type of,What kind of animal is a penguin?,A penguin is a type of,9,5.337899,118,[7.959840774536133],[7.3748674392700195],13559,[1.4338271617889404],[3.5354905128479004],-7.227173,-13.753186,correct,True,-7.227173,-13.753186,correct,True,-7.227173,-13.753186,correct,True,8.576022,67226,[-2.9695217609405518],[2.422694683074951],81409,[-3.47668194770813],[3.255375385284424],-14.840624,-15.347784,correct,True,-14.840624,-15.347784,correct,True,-14.840624,-15.347784,correct,True,A
animals,3,Atypical,penguin,bird,fish,0.9259259259,A penguin is a type of,What kind of animal is a penguin?,A penguin is a type of,10,5.712906,15,[10.300623893737793],[-3.0226924419403076],6801,[2.5941169261932373],[3.367988348007202],-4.687869,-12.394376,correct,True,-4.687869,-12.394376,correct,True,-4.687869,-12.394376,correct,True,8.561802,66791,[-2.946336269378662],[-0.8521657586097717],80744,[-3.446544647216797],[0.3774349093437195],-14.838382,-15.338591,correct,True,-14.838382,-15.338591,correct,True,-14.838382,-15.338591,correct,True,A
animals,3,Atypical,penguin,bird,fish,0.9259259259,A penguin is a type of,What kind of animal is a penguin?,A penguin is a type of,11,5.8291078,114,[8.63273811340332],[4.0025224685668945],5003,[3.643932819366455],[-0.8587359189987183],-6.941896,-11.9307,correct,True,-6.941896,-11.9307,correct,True,-6.941896,-11.9307,correct,True,8.581372,66654,[-2.948910713195801],[0.9579506516456604],80289,[-3.4386730194091797],[0.69008868932724],-14.822637,-15.312399,correct,True,-14.822637,-15.312399,correct,True,-14.822637,-15.312399,correct,True,A
