task,item_id,entity_type,entity,condition,correct,incorrect,question,prefix,population_correct,population_incorrect,population_ratio,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_incorrect_first_token,logits_incorrect,logits_deltas_incorrect,mean_logprob_correct,mean_logprob_incorrect,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_incorrect,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_incorrect,first_logprob_response,first_logprob_response_isCorrect
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,10,7.3400755,17034,[2.895960807800293],[4.5352277755737305],46535,[0.7360820174217224],[4.202824115753174],-12.9410305,-15.100909,correct,True,-12.9410305,-15.100909,correct,True,-12.9410305,-15.100909,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,11,7.0197744,10275,[3.957216739654541],[-6.8758649826049805],34584,[1.7215265035629272],[-2.1829965114593506],-12.209633,-14.445323,correct,True,-12.209633,-14.445323,correct,True,-12.209633,-14.445323,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,12,6.1327853,31333,[2.1767702102661133],[-3.1051769256591797],47026,[1.1821339130401611],[-7.328316688537598],-14.549206,-15.543842,correct,True,-14.549206,-15.543842,correct,True,-14.549206,-15.543842,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,13,7.2131286,38929,[1.352810263633728],[6.405184268951416],75912,[-0.6093346476554871],[1.1977819204330444],-14.733671,-16.695816,correct,True,-14.733671,-16.695816,correct,True,-14.733671,-16.695816,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,14,7.375479,14924,[2.872856378555298],[2.7471306324005127],63054,[-0.26144862174987793],[5.978498458862305],-12.697001,-15.831306,correct,True,-12.697001,-15.831306,correct,True,-12.697001,-15.831306,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,15,7.615608,11932,[3.384275197982788],[-2.34049129486084],40488,[1.0383265018463135],[0.38469189405441284],-12.249148,-14.595098,correct,True,-12.249148,-14.595098,correct,True,-12.249148,-14.595098,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,16,7.416569,15225,[2.747612237930298],[5.103877544403076],36066,[1.0855945348739624],[7.06199312210083],-12.6532545,-14.315272,correct,True,-12.6532545,-14.315272,correct,True,-12.6532545,-14.315272,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,17,7.5079536,10657,[3.628047227859497],[4.455819606781006],23284,[2.329036235809326],[-0.2594088912010193],-12.028515,-13.327526,correct,True,-12.028515,-13.327526,correct,True,-12.028515,-13.327526,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,18,7.756917,5514,[4.395864009857178],[9.928817749023438],26273,[2.052091598510742],[4.1911749839782715],-10.986881,-13.330654,correct,True,-10.986881,-13.330654,correct,True,-10.986881,-13.330654,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,19,7.762905,1879,[6.031020641326904],[-1.9403727054595947],21465,[2.742025852203369],[-0.38637590408325195],-9.685126,-12.974121,correct,True,-9.685126,-12.974121,correct,True,-9.685126,-12.974121,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,20,8.012739,3552,[5.179050922393799],[2.2124431133270264],23640,[2.4707257747650146],[5.811866283416748],-10.341658,-13.049982,correct,True,-10.341658,-13.049982,correct,True,-10.341658,-13.049982,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,21,7.973905,3639,[5.544712066650391],[-0.5165497660636902],16682,[3.4379119873046875],[-0.674431324005127],-10.377501,-12.484301,correct,True,-10.377501,-12.484301,correct,True,-10.377501,-12.484301,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,22,8.042477,5236,[5.098182678222656],[21.426279067993164],20935,[3.078906774520874],[20.17091941833496],-10.809077,-12.828353,correct,True,-10.809077,-12.828353,correct,True,-10.809077,-12.828353,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,23,7.8868065,134,[8.928827285766602],[13.239739418029785],1141,[6.703732013702393],[11.303646087646484],-6.9187813,-9.143876,correct,True,-6.9187813,-9.143876,correct,True,-6.9187813,-9.143876,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,24,7.903083,6,[11.184303283691406],[2.4164786338806152],154,[8.717229843139648],[0.5578088164329529],-4.656024,-7.1230974,correct,True,-4.656024,-7.1230974,correct,True,-4.656024,-7.1230974,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,25,7.888345,4,[11.280890464782715],[4.857314586639404],127,[8.599113464355469],[1.0084104537963867],-4.2477164,-6.9294934,correct,True,-4.2477164,-6.9294934,correct,True,-4.2477164,-6.9294934,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,26,7.975959,3,[11.456647872924805],[4.223373889923096],170,[8.231663703918457],[6.702278137207031],-4.096301,-7.3212852,correct,True,-4.096301,-7.3212852,correct,True,-4.096301,-7.3212852,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,27,7.814456,3,[11.719742774963379],[0.7653456926345825],88,[8.936715126037598],[-1.92267906665802],-3.9301102,-6.7131376,correct,True,-3.9301102,-6.7131376,correct,True,-3.9301102,-6.7131376,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,28,7.8978863,4,[11.259584426879883],[3.666322946548462],216,[8.116843223571777],[4.288153648376465],-4.297239,-7.43998,correct,True,-4.297239,-7.43998,correct,True,-4.297239,-7.43998,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,29,7.851426,3,[11.661701202392578],[4.183307647705078],114,[8.639463424682617],[1.3736060857772827],-3.862503,-6.884741,correct,True,-3.862503,-6.884741,correct,True,-3.862503,-6.884741,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,30,7.5036125,2,[11.927453994750977],[2.1969809532165527],137,[8.493664741516113],[3.539923906326294],-3.5849025,-7.018692,correct,True,-3.5849025,-7.018692,correct,True,-3.5849025,-7.018692,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,31,7.170265,3,[12.258752822875977],[12.747437477111816],77,[9.051189422607422],[13.994231224060059],-3.3272243,-6.5347877,correct,True,-3.3272243,-6.5347877,correct,True,-3.3272243,-6.5347877,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,32,5.1653776,1,[15.191715240478516],[23.933279037475586],3,[12.376306533813477],[12.755888938903809],-1.1457095,-3.9611182,correct,True,-1.1457095,-3.9611182,correct,True,-1.1457095,-3.9611182,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,33,0.08944977,1,[21.773841857910156],[32.19679641723633],3,[15.552617073059082],[21.400304794311523],-0.010262341,-6.2314873,correct,True,-0.010262341,-6.2314873,correct,True,-0.010262341,-6.2314873,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,34,0.0017246974,1,[30.689064025878906],[37.253562927246094],2,[21.3427791595459],[28.840654373168945],-0.00015507927,-9.34644,correct,True,-0.00015507927,-9.34644,correct,True,-0.00015507927,-9.34644,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,35,0.000363843,1,[39.684940338134766],[10.983757019042969],3,[28.485517501831055],[5.578629970550537],-2.9444262e-05,-11.199452,correct,True,-2.9444262e-05,-11.199452,correct,True,-2.9444262e-05,-11.199452,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,36,0.00021482244,1,[38.260986328125],[3.088198184967041],2,[26.611597061157227],[2.9502758979797363],-1.6450747e-05,-11.6494055,correct,True,-1.6450747e-05,-11.6494055,correct,True,-1.6450747e-05,-11.6494055,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,37,0.0013546475,1,[33.75981521606445],[-27.34402084350586],3,[23.747819900512695],[-27.116426467895508],-0.00012420837,-10.012119,correct,True,-0.00012420837,-10.012119,correct,True,-0.00012420837,-10.012119,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,38,0.0062183933,1,[14.303499221801758],[-12.657219886779785],3,[6.053450584411621],[-11.632742881774902],-0.0006548406,-8.250704,correct,True,-0.0006548406,-8.250704,correct,True,-0.0006548406,-8.250704,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,39,1.1461909,1,[0.2595197856426239],,3,[-3.7097678184509277],,-0.26692057,-4.236208,correct,True,-0.26692057,-4.236208,correct,True,-0.26692057,-4.236208,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,0,7.5980453,65733,"[-0.43443864583969116, 0.5786448121070862]","[2.4847068786621094, 1.997124195098877]",6929,"[3.1784543991088867, 3.6759860515594482, 2.4225144386291504]","[-4.110686779022217, 5.063845157623291, 8.091776847839355]",-16.26754,-12.280177,incorrect,False,-32.53508,-36.84053,correct,True,-14.693506,-11.080614,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,1,7.8966484,27589,"[1.1804251670837402, 1.3849725723266602]","[-2.421543836593628, 6.298471927642822]",49316,"[-0.11402701586484909, 5.385956287384033, 7.817505836486816]","[0.8120374083518982, 3.664313316345215, 3.7376773357391357]",-15.463624,-11.435164,incorrect,False,-30.927248,-34.305492,correct,True,-13.361885,-14.656337,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,2,6.8420315,65057,"[-0.7021589279174805, 3.925045967102051]","[6.133176326751709, 4.373842239379883]",44808,"[0.4327397048473358, 5.740590572357178, 8.13768196105957]","[4.015120029449463, 1.643027901649475, 1.7239367961883545]",-17.463566,-11.822822,incorrect,False,-34.92713,-35.468464,correct,True,-16.423058,-15.288159,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,3,4.21809,4935,"[3.8409290313720703, 5.376805305480957]","[-2.489203929901123, 1.1819961071014404]",8093,"[3.068467855453491, 5.364039421081543, 6.957850933074951]","[4.555887222290039, 2.4048526287078857, -0.8829620480537415]",-13.395176,-11.695839,incorrect,False,-26.790352,-35.087517,correct,True,-12.257831,-13.030292,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,4,5.887637,23529,"[2.2518982887268066, 5.397590637207031]","[-5.825727462768555, -0.37439271807670593]",4347,"[5.103329658508301, 5.600532054901123, 6.042479038238525]","[2.0619661808013916, 4.146205902099609, -1.8440881967544556]",-13.966404,-11.222424,incorrect,False,-27.932808,-33.66727,correct,True,-14.397893,-11.546461,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,5,7.0844617,88987,"[-1.0546119213104248, 4.965632438659668]","[-5.430052280426025, 0.385891854763031]",4262,"[5.7403669357299805, 7.127158164978027, 5.164581298828125]","[-1.9822635650634766, 0.48230597376823425, -1.3191124200820923]",-15.865381,-10.709835,incorrect,False,-31.730762,-32.129505,correct,True,-17.742176,-10.947195,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,6,7.173686,115847,"[-3.5376031398773193, 4.855546474456787]","[-1.0749647617340088, 1.7180591821670532]",8615,"[4.336692810058594, 6.704398155212402, 4.566432476043701]","[-4.658885955810547, -1.4652550220489502, 0.40162211656570435]",-16.678867,-11.464107,incorrect,False,-33.357735,-34.39232,correct,True,-19.794474,-11.920177,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,7,7.1918526,110991,"[-3.9252095222473145, 5.40004301071167]","[-3.8741705417633057, -4.229541301727295]",16391,"[2.4245710372924805, 6.192563056945801, 4.5997490882873535]","[-1.1111586093902588, 1.417380452156067, 5.180703639984131]",-15.751592,-11.685189,incorrect,False,-31.503183,-35.05557,correct,True,-19.39104,-13.041262,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,8,7.4216695,121464,"[-5.058161735534668, 3.8924176692962646]","[3.686248540878296, 10.19361686706543]",22957,"[1.7350318431854248, 6.3167338371276855, 6.071978569030762]","[-1.2102104425430298, 0.7046187520027161, 1.1147797107696533]",-17.255299,-11.516318,incorrect,False,-34.510597,-34.548954,correct,True,-20.273521,-13.480329,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,9,7.637005,115824,"[-4.077579021453857, 6.712355136871338]","[5.69696044921875, -1.7968723773956299]",29253,"[1.4133137464523315, 6.563966751098633, 6.409949779510498]","[3.474982976913452, 2.3794050216674805, -0.9099931120872498]",-15.473037,-11.249034,incorrect,False,-30.946074,-33.7471,correct,True,-19.39568,-13.904787,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,10,6.5664935,106919,"[-2.6356940269470215, 6.282627105712891]","[4.107775688171387, -5.5409135818481445]",24365,"[2.30507755279541, 6.95602560043335, 5.8378682136535645]","[1.1537566184997559, -2.4529595375061035, -1.0149047374725342]",-15.4841585,-11.27284,incorrect,False,-30.968317,-33.81852,correct,True,-18.689066,-13.748295,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,11,6.415599,95952,"[-1.664023518562317, 5.2863874435424805]","[-0.5207027196884155, -7.332439422607422]",23180,"[2.5522539615631104, 6.634409427642822, 5.738917350769043]","[-8.156375885009766, 1.5365082025527954, -2.935471534729004]",-15.286553,-11.198842,incorrect,False,-30.573107,-33.596527,correct,True,-17.915905,-13.699631,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,12,5.333144,98078,"[-1.8912652730941772, 3.516446352005005]","[1.5028048753738403, 6.843667984008789]",58391,"[0.4142923653125763, 7.00789737701416, 4.563675403594971]","[-3.112089157104492, 0.19580480456352234, -3.3655474185943604]",-16.48634,-12.398974,incorrect,False,-32.97268,-37.196922,correct,True,-18.494665,-16.18911,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,13,6.0086412,88379,"[-1.5068719387054443, 4.86872673034668]","[-1.3452138900756836, 1.4484416246414185]",66891,"[-0.28978869318962097, 6.895236968994141, 3.710615634918213]","[-0.9049298763275146, 2.813068389892578, -3.2596511840820312]",-15.054115,-12.698482,incorrect,False,-30.10823,-38.095444,correct,True,-17.64015,-16.423065,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,14,6.7467556,86318,"[-1.7260090112686157, 4.984347820281982]","[0.5627670884132385, -0.385705828666687]",63886,"[-0.49815934896469116, 7.065422534942627, 2.72385835647583]","[1.2372350692749023, 1.588420033454895, 1.4446992874145508]",-14.700072,-12.817058,incorrect,False,-29.400145,-38.45117,correct,True,-17.17313,-15.945281,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,15,7.392425,87415,"[-1.5838600397109985, 4.94288969039917]","[-8.756160736083984, 2.151851177215576]",62326,"[-0.23492728173732758, 7.458883285522461, 2.9678850173950195]","[-2.08793568611145, 2.647962808609009, 1.9320203065872192]",-14.527257,-12.417663,incorrect,False,-29.054514,-37.252987,correct,True,-17.008928,-15.659997,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,16,7.1605816,111703,"[-3.379486083984375, 5.326927661895752]","[4.782140731811523, -5.0515899658203125]",68658,"[-0.6683593988418579, 7.947906017303467, 3.3658556938171387]","[8.687219619750977, -0.0051520811393857, 4.194777965545654]",-15.040588,-12.161514,incorrect,False,-30.081177,-36.484543,correct,True,-18.710304,-15.999179,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,17,7.317648,106785,"[-2.518867254257202, 4.3277482986450195]","[-1.0866317749023438, -2.7329483032226562]",45270,"[0.8600023984909058, 8.133089065551758, 4.270479202270508]","[3.6201331615448, -1.7941865921020508, 0.9347697496414185]",-15.455994,-11.487632,incorrect,False,-30.911987,-34.462894,correct,True,-18.095476,-14.716606,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,18,7.5776997,110289,"[-2.5680346488952637, 3.3420205116271973]","[3.765848159790039, 1.995593786239624]",31322,"[1.6695669889450073, 7.390742301940918, 4.059595108032227]","[0.7852672338485718, -1.4559333324432373, 7.72199010848999]",-15.737318,-11.113399,incorrect,False,-31.474636,-33.340195,correct,True,-17.897411,-13.659807,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,19,7.5881157,106211,"[-2.003434419631958, 3.6650030612945557]","[-0.44109785556793213, 9.014176368713379]",33631,"[1.8290821313858032, 7.279415607452393, 5.383563041687012]","[2.729480504989624, 2.9828836917877197, 2.2528116703033447]",-15.381567,-10.939471,incorrect,False,-30.763134,-32.818413,correct,True,-17.6833,-13.850782,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,20,7.98617,106336,"[-1.9983986616134644, 5.647119522094727]","[0.4147658050060272, 0.7898374795913696]",25836,"[2.3734757900238037, 7.63258695602417, 5.443666934967041]","[5.6160078048706055, -2.3708157539367676, 3.2673826217651367]",-14.43854,-10.462342,incorrect,False,-28.87708,-31.387026,correct,True,-17.579477,-13.207602,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,21,7.797711,109558,"[-1.916314721107483, 5.781897068023682]","[-4.942805767059326, 6.295310974121094]",18743,"[3.275738477706909, 7.251847267150879, 6.059558868408203]","[1.3763654232025146, 0.15346097946166992, 0.8802436590194702]",-14.573851,-10.24117,incorrect,False,-29.147701,-30.72351,correct,True,-17.892582,-12.700527,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,22,7.9190207,119984,"[-2.987832546234131, 7.0323896408081055]","[11.488105773925781, 2.1253578662872314]",16460,"[3.394739866256714, 6.962493896484375, 6.160340309143066]","[7.6137590408325195, 2.479586601257324, 6.723560333251953]",-14.477031,-10.222176,incorrect,False,-28.954062,-30.666527,correct,True,-18.828083,-12.44551,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,23,7.852005,91232,"[-0.8924665451049805, 7.321865558624268]","[10.513890266418457, 4.01123046875]",5809,"[4.755599021911621, 7.328057289123535, 7.633067607879639]","[9.584694862365723, 0.10320673882961273, 8.437464714050293]",-13.189665,-9.001592,incorrect,False,-26.37933,-27.004776,correct,True,-16.646578,-10.998512,incorrect,False
